"Location_Id","Sensor_Eui","Validity_Start","Validity_End","Location","St_X","St_Y","Altitude_Masl","Roomname","Mazemap_Floor","Last_Changed"
"246","35:31:31:39:4d:37:81:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:24.806554+02:00"
"248","35:31:31:39:53:37:85:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:27.445960+02:00"
"250","35:31:31:39:6e:37:7d:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:38.680985+02:00"
"251","35:31:31:39:5f:37:91:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:32.030417+02:00"
"252","31:35:34:30:55:37:6a:11","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.055402+02:00"
"253","35:31:31:39:60:37:85:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:32.939072+02:00"
"254","35:31:31:39:6e:37:79:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:38.415921+02:00"
"255","31:35:34:30:72:37:67:11","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.059178+02:00"
"256","35:31:31:39:6b:37:8a:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:36.722452+02:00"
"257","35:31:31:39:6d:37:7c:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:37.619880+02:00"
"259","35:31:31:39:4f:37:71:0a","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:25.962905+02:00"
"260","35:31:31:39:65:37:82:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:35.011382+02:00"
"261","35:31:31:39:6d:37:82:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:37.907898+02:00"
"263","35:31:31:39:4a:37:74:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:23.433194+02:00"
"264","35:31:31:39:77:37:71:0a","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:40.436752+02:00"
"265","35:31:31:39:7c:37:85:0a","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:42.068776+02:00"
"266","35:31:31:39:60:37:83:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:32.508012+02:00"
"267","31:35:34:30:4e:37:73:11","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.075059+02:00"
"268","35:31:31:39:67:37:81:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:35.540866+02:00"
"270","35:31:31:39:55:37:85:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:27.946807+02:00"
"272","35:31:31:39:80:37:83:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:43.356188+02:00"
"275","31:35:34:30:5c:37:72:11","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.086498+02:00"
"276","35:31:31:39:54:37:79:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:27.690490+02:00"
"277","35:31:31:39:5f:37:85:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:31.776270+02:00"
"278","35:31:31:39:6b:37:8b:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:37.030234+02:00"
"279","35:31:31:39:7c:37:74:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:40.996759+02:00"
"280","35:31:31:39:61:37:85:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:33.920859+02:00"
"281","31:35:34:30:56:37:72:11","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.094495+02:00"
"282","35:31:31:39:67:37:79:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:35.268486+02:00"
"284","35:31:31:39:57:37:79:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:28.556008+02:00"
"286","35:31:31:39:6d:37:8b:0a","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:38.171816+02:00"
"287","35:31:31:39:5e:37:81:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:31.313381+02:00"
"288","35:31:31:39:5c:37:83:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:30.604398+02:00"
"289","31:35:34:30:5e:37:72:11","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.105279+02:00"
"292","35:31:31:39:6d:37:6d:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:37.355132+02:00"
"293","35:31:31:39:57:37:82:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:28.847099+02:00"
"294","35:31:31:39:7c:37:80:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:41.884725+02:00"
"295","35:31:31:39:4e:37:80:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:25.210389+02:00"
"296","35:31:31:39:69:37:87:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:36.124232+02:00"
"297","35:31:31:39:4e:37:85:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:25.572407+02:00"
"298","35:31:31:39:50:37:7f:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:26.357182+02:00"
"299","35:31:31:39:60:37:7c:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:32.337935+02:00"
"300","35:31:31:39:79:37:79:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:40.701319+02:00"
"303","35:31:31:39:61:37:79:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:33.419735+02:00"
"305","35:31:31:39:51:37:86:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:26.964251+02:00"
"306","35:31:31:39:69:37:83:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:35.821782+02:00"
"307","35:31:31:39:64:37:80:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:34.455493+02:00"
"308","31:35:34:30:73:37:88:11","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.127255+02:00"
"309","35:31:31:39:60:37:85:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:32.704042+02:00"
"312","35:31:31:39:58:37:82:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:29.350104+02:00"
"313","35:31:31:39:75:37:79:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:40.154406+02:00"
"314","35:31:31:39:7e:37:7f:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:42.988555+02:00"
"315","35:31:31:39:5d:37:79:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:30.830239+02:00"
"318","35:31:31:39:65:37:82:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:34.738505+02:00"
"319","35:31:31:39:52:37:82:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:27.218897+02:00"
"320","31:35:34:30:7d:37:89:11","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.148103+02:00"
"321","35:31:31:39:58:37:87:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:29.611410+02:00"
"322","31:35:34:30:4d:37:74:11","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.151184+02:00"
"323","35:31:31:39:4c:37:7f:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:24.384757+02:00"
"324","35:31:31:39:6e:37:82:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:39.267537+02:00"
"325","35:31:31:39:5f:37:6a:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:31.555462+02:00"
"328","35:31:31:39:57:37:85:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:29.110126+02:00"
"329","35:31:31:39:5c:37:82:0f","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:30.331950+02:00"
"330","35:31:31:39:59:37:85:0b","-infinity","infinity","0101000020E6100000044C428D2A6C1B4065D38C9AA61E4A40","6.855631072207874","52.239459341776445","None","RA3501","3","2023-06-13 14:26:29.883201+02:00"
"362","a8:17:58:ff:fe:07:76:52","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.201796+02:00"
"363","a8:17:58:ff:fe:07:76:42","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.203136+02:00"
"364","a8:17:58:ff:fe:07:76:00","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.204608+02:00"
"365","a8:17:58:ff:fe:07:76:08","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.205896+02:00"
"366","a8:17:58:ff:fe:07:76:44","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.207352+02:00"
"367","a8:17:58:ff:fe:07:75:e6","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.208839+02:00"
"368","a8:17:58:ff:fe:07:76:46","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.210168+02:00"
"369","a8:17:58:ff:fe:07:75:f1","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.211549+02:00"
"370","a8:17:58:ff:fe:07:76:51","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.212871+02:00"
"371","a8:17:58:ff:fe:07:76:06","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.214035+02:00"
"372","a8:17:58:ff:fe:07:75:eb","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.215087+02:00"
"373","a8:17:58:ff:fe:07:76:41","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.216290+02:00"
"374","a8:17:58:ff:fe:07:75:f6","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.217424+02:00"
"375","a8:17:58:ff:fe:07:75:f4","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.218608+02:00"
"376","a8:17:58:ff:fe:07:76:12","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.219813+02:00"
"377","a8:17:58:ff:fe:07:76:07","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.221925+02:00"
"378","a8:17:58:ff:fe:07:75:ec","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.223184+02:00"
"379","a8:17:58:ff:fe:07:76:14","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.224471+02:00"
"380","a8:17:58:ff:fe:07:76:40","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.225703+02:00"
"381","a8:17:58:ff:fe:07:76:13","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.227136+02:00"
"382","a8:17:58:ff:fe:07:76:01","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.228535+02:00"
"383","a8:17:58:ff:fe:07:75:f5","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.230181+02:00"
"384","a8:17:58:ff:fe:07:75:e8","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.231415+02:00"
"385","a8:17:58:ff:fe:07:75:f0","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.232516+02:00"
"386","a8:17:58:ff:fe:07:76:3f","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.233739+02:00"
"387","a8:17:58:ff:fe:07:76:16","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.234789+02:00"
"388","a8:17:58:ff:fe:07:76:05","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.235846+02:00"
"389","a8:17:58:ff:fe:07:76:43","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.236828+02:00"
"390","a8:17:58:ff:fe:07:76:15","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.237935+02:00"
"391","a8:17:58:ff:fe:07:76:04","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.239072+02:00"
"392","a8:17:58:ff:fe:07:76:02","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.240179+02:00"
"393","a8:17:58:ff:fe:07:75:f2","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.241210+02:00"
"394","a8:17:58:ff:fe:07:75:ef","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.242263+02:00"
"395","a8:17:58:ff:fe:07:75:ea","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.243305+02:00"
"396","a8:17:58:ff:fe:07:76:59","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.244313+02:00"
"397","a8:17:58:ff:fe:07:76:56","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.245283+02:00"
"398","a8:17:58:ff:fe:07:76:53","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.246260+02:00"
"399","a8:17:58:ff:fe:07:75:ed","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.247352+02:00"
"400","a8:17:58:ff:fe:07:76:58","-infinity","infinity","None","None","None","None","None","1","2023-06-14 12:02:34.078446+02:00"
"401","a8:17:58:ff:fe:07:75:e9","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.249549+02:00"
"402","a8:17:58:ff:fe:07:75:f3","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.252255+02:00"
"403","a8:17:58:ff:fe:07:75:ee","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.254980+02:00"
"404","a8:17:58:ff:fe:07:76:55","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.257832+02:00"
"405","a8:17:58:ff:fe:07:76:57","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.260681+02:00"
"406","a8:17:58:ff:fe:07:76:47","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.263598+02:00"
"407","a8:17:58:ff:fe:07:76:54","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.266339+02:00"
"408","a8:17:58:ff:fe:07:76:03","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.269251+02:00"
"409","a8:17:58:ff:fe:07:75:e7","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.272219+02:00"
"410","a8:17:58:ff:fe:07:76:45","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:12.274933+02:00"
"413","a8:17:58:ff:fe:07:75:e5","-infinity","infinity","None","None","None","None","None","None","2023-05-30 11:22:31.738059+02:00"
"414","35:31:31:39:57:37:66:0b","-infinity","infinity","0101000020E6100000B339CAEA77661B40971A48A7B31E4A40","6.8500668226173955","52.23985758801171","None","SP226","2","2023-06-13 14:27:06.900721+02:00"
